,timestamp,u0,u1,u2,u5,u6,u7,u8,u9,u4,u3,u_tilt,vx,vy,vz,q0,q1,q2,q3,acc_b_x,acc_b_y,acc_b_z,old_index
0,141116916.0,0.07680615629767952,0.07680615629767952,0.0977279713036225,0.10600028206976154,1.6535321879032841e-43,-0.10600027461918095,-1.6535321879032841e-43,0.23960000276565552,0.5339049739182435,0.09773552051103827,0.9999985098838806,0.21250388523555486,-0.11449019445299549,-1.1614248457978282,0.17220816067467454,-0.04126146834796013,0.0036946096288751583,0.9841891196780883,-0.5056842834001409,-0.1023211907699377,-9.773693811596216,1
1,151116916.0,0.05844161326920391,0.05844161326920391,0.07602215728559357,0.08258378075744004,1.6535321879032841e-43,-0.08258378075744004,-1.6535321879032841e-43,0.23952155278768592,0.506604823267096,0.07601836071318994,0.8527584809263749,-1.829993519960121,1.090961992002711,-0.00773081382569183,0.22046299305345332,-0.006918614642927423,-0.0018392868774494023,0.9753690675965377,0.3617007106003179,0.03612209757056711,-9.970881348821372,2
2,161116916.0,0.08300915059671375,0.08300915059671375,0.10681505163942037,0.0621090650822103,1.6535321879032841e-43,-0.0621090650822103,-1.6535321879032841e-43,0.23960000276565552,0.6571258306982818,0.10681170982788958,0.8412410076332975,-0.05487944115482696,-0.4324321840295602,1.1034054155838062,-0.28010537425842,-0.02841448474542371,-0.011941188132619343,0.9594743168383738,0.7084092369435495,0.09751838774899166,-10.368856452521984,3
3,171116916.0,-0.026489197431324125,-0.026489197431324125,-0.014206120161213896,-0.006534711060699177,2.2187465584652406e-34,0.006534711526360464,-2.2187465584652406e-34,-0.0939724416545664,0.686503973427526,-0.014215067208248161,0.6445011902447755,-1.4779373977436165,2.47453896160744,0.16109684518083375,0.3621988918262694,-0.046639176702654696,0.016511080074264967,0.9307868928754189,0.8983987904423792,0.410448959959704,-11.110504798635223,4
4,181116916.0,-0.10903943432405734,-0.10903943432405734,-0.08032939514032188,0.31758885085582733,1.7095841264762768e-43,-0.31758885085582733,-1.7095841264762768e-43,-0.14459988474845886,0.6415350386690232,-0.08038871185208643,0.6212264839262246,0.11657054145443824,-4.764478879102805,0.4574187593309018,-0.5149303906008954,-0.03636139295132578,0.12146987981592558,0.8478021760681128,-1.0621725689207513,-0.5993532689092543,-10.630050036224231,5
5,191116916.0,-0.06290034505327662,-0.06290034505327662,-0.06716335144003066,-0.12028154482741023,2.1901025074450242e-32,0.12028154482741023,-2.1901025074450242e-32,0.08526225477118586,0.48625571351527314,-0.0671566963362062,0.6178219602340292,2.3951848396985715,2.6534162462347757,-0.7121917857234746,-0.8344505648538856,0.014200475261850679,-0.03693812564401429,-0.5496601336360596,0.8462069626281333,0.39332192736337396,-8.838733297439058,6
6,201116916.0,-0.028649864586486072,-0.028649864586486072,-0.007866310652649878,-0.21385458047093592,1.6535321879032841e-43,0.21385458047093592,-1.6535321879032841e-43,-0.14459988474845886,0.5708033842440793,-0.007829482330511839,0.5256806978347577,-0.5012866520732856,3.630223605399667,-0.81720538839643,-0.35583731276042935,0.03721228810463196,-0.02923003358774898,-0.933349212556165,2.1777082285749,0.4946791829482232,-8.39338077738944,7
7,211116916.0,0.08449634859988485,0.08449634859988485,0.07798880330492602,-0.06780397579841886,-1.0280879399486648e-09,0.06780397579841886,1.0280879399486648e-09,-0.14459988474845886,0.6745675134658814,0.07794604301452637,0.4907186051560383,-1.0374254626725408,-6.2778156585757445,-0.9390865091986477,0.5979323101058024,0.01683937884982068,0.007726350398626049,-0.801332544256412,0.43938481054851963,0.0940440050636608,-12.096494166439243,8
8,221116916.0,-0.003056698707478004,-0.003056698707478004,0.008128818094634704,-0.7463768371298646,-0.030855232872888088,0.7463768174091464,0.03085522914759779,-0.14459988474845886,0.5539919097285277,0.008143077024895815,0.489637849519694,7.53195624368859,-0.8316858130729915,-0.4014808942358076,0.9873472452163696,0.10774052888154984,0.03029848448932171,0.11233668029308319,0.8866411964173375,1.250050789459853,-11.82123123412971,9
9,231116916.0,-0.10793973062056005,-0.10793973062056005,-0.10211910548285229,0.08900416732422498,-1.68577461604015e-09,-0.08900416732422498,1.68577461604015e-09,-0.14459988474845886,-0.028436436260129105,-0.10215228220987349,0.4660848996388335,-1.9356703045640045,5.483209636307289,1.0966490206116377,0.44944992661476135,-0.0360136607856448,0.01533138364859259,0.8924475383402696,1.2226748788099495,-0.10408161684191769,-9.472655428971033,10
10,241116916.0,0.034008077940456315,0.034008077940456315,0.024605063347942234,-0.7090872962205256,-6.931658073144431e-08,0.7090872962205256,6.931658073144431e-08,-0.1445983558978388,-0.14880781601574433,0.024596562479018386,0.3841448286666146,-3.33636656394953,-7.031124144907071,-0.06153280282456618,-0.6654816421779614,-0.08898403591395003,0.08835825750839363,0.7358047752415092,1.9930116299889027,1.323257181159787,-9.90704575572375,11
11,251116916.0,0.0356038685769441,0.0356038685769441,0.05935797326778983,-0.47520714219190413,-2.8021859244132845e-35,0.4752071719942265,2.8021859244132845e-35,-0.1445997502697055,-0.5230040306548438,0.05936221802543783,0.3838728700304949,6.226587447515845,-7.19288274878392,-0.5699214081539336,-0.9367563841860478,-0.05042223414661447,-0.014173592714871015,0.34604064168556087,1.1367903689285377,0.17957813333381306,-10.638499777657644,12
12,261116916.0,-0.08317589288006326,-0.08317589288006326,-0.061388548008186786,-0.21421277324458163,-1.7095841264762768e-43,0.21421277324458163,1.7095841264762768e-43,-0.14457318153327856,-0.44223071997746444,-0.06139065406452387,0.38229605343598777,-5.3833638658580405,5.8238832337641036,0.45254626447422286,-0.23531206057127665,-0.036073603918785856,-0.0678189892993729,-0.9688795578199874,0.11364018600170465,0.5216549239192846,-10.047554713358128,13
13,271116916.0,-0.029998092301960648,-0.029998092301960648,-0.002626551379417551,-0.04784998424543903,-1.7095841264762768e-43,0.04784998424543903,1.7095841264762768e-43,-0.07118615902796809,-0.8741390109062195,-0.002633568097992003,0.3459159273969529,-8.673115216269844,-1.4051521945672851,-0.10999185652983237,0.07079850700393236,0.013675705585182342,-0.0008443749914859947,-0.9973965792207615,0.5987374668168317,-0.0924649842501861,-9.767097014629195,14
14,281116916.0,-0.0733424169076178,-0.0733424169076178,-0.015314661954455699,0.03476073573782208,-1.7095841264762768e-43,-0.03476073573782208,1.7095841264762768e-43,0.021830613475732133,-0.9768565893173218,-0.015313067834983374,0.29136909694996493,8.85245680550324,9.456102693096996,-0.0386016840168557,-0.8987684088565464,0.05457634296240976,0.01957247309219345,-0.4345730637183633,-0.8873458426143672,0.14969684474765424,-8.936830806807986,15
15,291116916.0,0.1722405306914481,0.1722405306914481,0.03137287350951648,0.49753109711568294,-1.7095841264762768e-43,-0.49753109711568294,1.7095841264762768e-43,0.020763220109603478,-0.9944841205286035,0.03140656065835827,0.28494979613630306,13.205383741214476,-2.335039285940416,0.16868262329568795,-0.9660328488520487,0.20429080801091598,-0.02496078901601487,0.15627722758789847,0.06644414450034727,-1.547066011374787,-8.162401784175099,16
16,301116916.0,0.026745237834713,0.026745237834713,0.008016657739010594,-0.0663446511207657,-1.7095841264762768e-43,0.0663446511207657,1.7095841264762768e-43,0.44277331921958313,-0.8741390109062195,0.00802432951484367,0.28431381679921364,-1.1753535722396244,-11.382671254433946,-0.42915155080356937,-0.6819658566066056,0.021374519322850092,0.029460872018768305,0.7304776641834064,0.8108659389939639,0.31441401974251953,-7.023156772840141,17
17,311116916.0,0.09502594482636394,0.09502594482636394,0.15215875729371983,0.483132963658545,-1.7095841264762768e-43,-0.483132963658545,1.7095841264762768e-43,-0.004982030321082122,-0.9385187224298995,0.1521947591454519,0.2835769335623184,-10.009695756028849,3.4000645386098514,-0.3713042151249579,0.2663220711232829,-0.06253935240827105,-0.1940511361394022,0.942074941904013,0.9461795672089476,-0.3686392646513159,-12.122020179231647,18
18,321116916.0,0.08205290087967415,0.08205290087967415,0.060973842094741104,0.32734888156756925,-1.7095841264762768e-43,-0.32734888156756925,1.7095841264762768e-43,0.013192289669624107,-0.9294251203536987,0.06100173022525319,0.2730611914471562,2.0743729003861957,11.605019442115873,-0.6051783928690373,0.7393199551701389,-0.05361920875175184,-0.017775183692730494,0.6709806770749256,0.30174477828039337,-0.22634372472340752,-9.303310713554973,19
19,331116916.0,0.19518911016003435,0.19518911016003435,0.15274546672444195,0.2421228246473015,-1.7095841264762768e-43,-0.2421228395484627,1.7095841264762768e-43,-0.006359672067533336,-1.0314743518829346,0.1527461516909844,0.2326789553431669,14.668647240041548,2.2159646083275004,-0.1560617192601146,0.9894854738868238,-0.13909039277001775,0.01793112657681296,0.03536863454896564,1.7485277223663147,-0.3743423914205333,-13.339701106047878,20
20,341116916.0,-0.04307699181866459,-0.04307699181866459,0.07508161788635953,0.2685882370276649,-1.7095841264762768e-43,-0.2685882370276649,1.7095841264762768e-43,-0.11255610829117145,-1.0332753962634604,0.07510410835662369,0.22919084022740313,-4.934938376579319,-10.04354586782556,-1.852932367751966,0.4822846356760202,0.0003696301590374193,0.08435990048255686,-0.8719431014601106,-0.24651729574406836,-0.22657229525858602,-9.235966092556104,21
21,351116916.0,0.009165200072713922,0.009165200072713922,0.0031010866253677397,0.12362980285491044,-1.7095841264762768e-43,-0.12362980285491044,1.7095841264762768e-43,0.17301700699189962,-1.0367620157934372,0.003086336804870242,0.23436821486260823,-7.844042223713085,-9.889058504600028,0.5663532931131465,0.3666694762144132,-0.066184480457017,0.10254181773975242,-0.9223111550002665,-0.1460004655824434,-0.10086160809143352,-10.020657407964096,22
22,361116916.0,0.1404332298251051,0.1404332298251051,0.03486649548933065,-0.12377564262699436,-1.7095841264762768e-43,0.12377564262699436,1.7095841264762768e-43,0.41149461133097,-1.0368000268936157,0.03485086602992215,0.1456977083018455,-5.854594519201758,11.948563483067016,0.02734910783914023,-0.445819255383835,0.07492943132038668,-0.06564728888140997,-0.8895622761111551,0.07886850988075979,0.23390145696752965,-11.427857862736559,23
23,371116916.0,0.30284863197728834,0.30284863197728834,0.28220218970033967,-0.019097597706899637,-1.7095841264762768e-43,0.019097596587368242,1.7095841264762768e-43,0.10321946871962435,-1.0367407443204422,0.2821898062526247,0.14324906558607217,14.168256533660262,12.613356631801512,-1.2936902714391432,-0.8813362965274196,0.016120169110990575,-0.01989570512024809,-0.4717951418780411,-2.3379457714675027,0.8259623051411303,-8.09754587701485,24
24,381116916.0,-0.1720229215688777,-0.1720229215688777,-0.16740790120114332,0.05963193050982735,-1.7095841264762768e-43,-0.05963193050982735,1.7095841264762768e-43,0.7745381655847676,-1.0368000268936157,-0.1674074483366694,0.14670358357771077,-3.2533615288827598,-12.783728800347673,2.5130657943019363,-0.5885166544076912,0.028970613986616992,0.0026087002611476454,0.8076735870617466,-0.17011105213821032,0.457267332215347,-9.72229008030258,25
25,391116916.0,0.06887314468325254,0.06887314468325254,0.09718445146544705,0.16844682064354302,-1.7095841264762768e-43,-0.16844682064354302,1.7095841264762768e-43,0.44865425476747695,-1.0367051167853356,0.09717906872348045,0.1457618434306582,-10.886303537119858,0.8730459090905675,0.3312965229897741,0.11955404845698023,-0.04911818310665408,-0.15477177745160245,0.9794589784995239,1.6509265355431593,0.374866146294074,-11.111103388751106,26
26,401116916.0,0.19589382034335134,0.19589382034335134,0.2061774793736004,0.24279222862162014,-1.7095841264762768e-43,-0.24279222862162014,1.7095841264762768e-43,0.006426931014351173,-1.0367277823655303,0.20616618645219645,0.21172685502134056,7.327892696519798,14.307364906076623,-0.8712874503302792,0.8537109410068943,-0.08041264211735916,-0.02568039766441435,0.5138599680133766,0.695653089342978,-1.5644232981121198,-9.672295699866055,27
27,411116916.0,0.029967979601327577,0.029967979601327577,-0.0009823765637271102,0.4066889585027013,-1.7095841264762768e-43,-0.4066889585027013,1.7095841264762768e-43,0.39388282418395415,-0.9233133792877197,-0.0009987607423846264,0.2179198937387917,10.721628158929382,-7.361384600463024,0.2371355789473873,0.9103307680793786,-0.16925454154420932,0.12298363037397719,-0.3571077183984601,1.387708048691545,-0.32839732303961383,-9.50039853270372,28
28,421116916.0,-0.005150762177252954,-0.005150762177252954,0.03399533171986425,-0.18006015944388487,-1.7095841264762768e-43,0.18006015944388487,1.7095841264762768e-43,0.22552918357932153,-1.0367280898639812,0.033957315487648125,0.22096494104435194,-7.021556300370385,-9.708839836490705,2.232026834372497,0.43153561151037195,-0.001022466541348205,-0.023630106606106708,-0.9017858802558704,-0.8889475647963625,0.4802141549200985,-12.042688582862557,29
29,431116916.0,-0.07114014560261799,-0.07114014560261799,-0.035160870783666885,0.5962714295303395,-1.7095841264762768e-43,-0.5962714295303395,1.7095841264762768e-43,-0.13093602097258478,-0.8741390109062195,-0.03514417366045373,0.38652672150620265,-6.213361700278899,-0.34738533939927024,0.22114882421841692,-0.0402073971927166,0.024193380028009415,0.15269547700881958,-0.9871586561203003,0.7547117301089606,-0.1776573348886462,-9.669549728331031,30
30,441116916.0,0.12071771548980731,0.12071771548980731,0.05633162040459482,-0.034158133355784784,-1.7095841264762768e-43,0.034158133355784784,1.7095841264762768e-43,0.0559879937127494,-1.006965160369873,0.056305733166242905,0.22404113998918823,0.580863056599661,12.680266224388152,-1.2590602297255304,-0.639219332386554,0.13370657166054045,0.025747636628703763,-0.7568739409579519,0.5891594041784566,1.0764738207324949,-11.432697224283979,31
31,451116916.0,-0.026813371561117696,-0.026813371561117696,0.07690815234644281,0.3179630195158217,-1.7095841264762768e-43,-0.3179629897134993,1.7095841264762768e-43,-0.09983851517694221,-0.8741390109062195,0.0768742966294126,0.32187687086794164,4.310225254989335,-7.935842415322923,-1.5491084033148874,-0.7590595101747993,2.835415929954184e-06,-0.07672493263583986,0.6464841783621686,1.5460854649375626,-0.11967296238426428,-8.68368039716282,32
32,461116916.0,-0.047112438270895125,-0.047112438270895125,-0.06847154157910701,0.47952369072263856,-1.7095841264762768e-43,-0.47952369072263856,1.7095841264762768e-43,0.37470024134334556,-0.8741390109062195,-0.06844825417476488,0.32127225676608423,-4.21916270174964,-5.514286904240589,0.625098218074153,-0.2645688056945801,-0.013250584714114666,-0.13747748732566833,0.9544253945350647,1.5892938591081838,-0.22779522412722583,-9.786179625674608,33
33,471116916.0,0.10965666853678468,0.10965666853678468,0.1495822720524936,0.4244391852733692,1.5912674309301399e-16,-0.4244391852733692,-1.5912674309301399e-16,-0.013596818303302134,-0.8741390109062195,0.14958302538745863,0.3229270895239254,1.354947373158832,10.68054457593878,1.1073938416765778,0.7576114165997386,-0.0778799981179151,-0.01631393270126404,0.6478375384228068,1.9821256795257738,-1.161716446070604,-9.681571569595988,34
34,481116916.0,-0.043908487509074653,-0.043908487509074653,0.00859047990480572,0.5132367863771926,1.085636109078451e-18,-0.5132367863771926,-1.085636109078451e-18,-0.14459988474845886,0.49088781927079905,0.00858265701506563,0.5386637807349136,3.2926437610418287,-2.6761360798790523,1.1735527714977263,0.5626247491518072,0.023108180451187028,0.06511945450247948,-0.823819602974584,1.7361123212371,-0.5876034682541909,-9.169358911661933,35
35,491116916.0,0.16390116417255157,0.16390116417255157,0.16473792758412087,0.12870870961342007,3.449396402129168e-07,-0.12870869471225888,-3.449396402129168e-07,0.23017294897225674,0.4924073102717887,0.16472103770127994,0.7217609355082879,3.109065950944266,-0.312859958845876,0.3183674710200245,0.4278172262130654,0.041939047912917506,0.027885711799738668,-0.9024610084024722,2.292645621609378,-0.33529277474849256,-10.360175752020501,36
36,501116916.0,0.02613768206768524,0.02613768206768524,0.048494675520333604,0.2553675123336239,1.1661831638352099e-42,-0.2553675123336239,-1.1661831638352099e-42,0.23960000276565552,0.990399956703186,0.048512606702197376,0.985821522302288,0.5642774892701846,-1.8381714040171777,0.2701917951517259,-0.2331736981868744,-0.02368781715631485,-0.04616678133606911,-0.9710497260093689,-1.8326129173991657,-0.5283736930892925,-9.22866118922378,37
37,511116916.0,0.08315705157767829,0.08315705157767829,0.10978921914001719,0.13141214783967567,1.6535321879032841e-43,-0.13141214783967567,-1.6535321879032841e-43,0.23960000276565552,0.990399956703186,0.10979291742498225,0.9999985098838806,0.8730393177525602,-0.022370330359138043,-0.14824363806823962,0.3215926977975549,-0.10976017622826943,-0.039974946273179775,-0.9396450664367565,-2.425123450089721,0.14972792858066486,-10.03536631421345,38
38,521116916.0,0.0924221626201696,0.0924221626201696,0.08678621481970608,0.02198484175463904,1.6535321879032841e-43,-0.02198484175463904,-1.6535321879032841e-43,0.23960000276565552,0.6163496263149745,0.08679638623263586,0.9999985098838806,2.753099824780571,0.10248754588137113,-1.292675225096235,0.46827096251177847,-0.01828882204714929,-0.011424244323104432,-0.8833216174543638,-0.9675041913938788,0.38738484204692697,-9.859868733391652,39
39,531116916.0,-0.017962756663919374,-0.017962756663919374,-0.009789298984215248,0.3980342837720589,1.6535321879032841e-43,-0.3980342837720589,-1.6535321879032841e-43,-0.06452267432240585,0.888646286635793,-0.009777588255885594,0.7231096313427158,-0.9994654940303846,1.5595492090455112,0.730874220331957,0.4027358703802159,-0.007372261937205856,0.047264387958779214,0.9140651895701647,-0.7980925935053268,-0.6426781952523986,-9.852338844605589,40
